fact_id_tarea,fact_id_empleado,fact_id_cliente,fact_id_servicio,fact_fecha_inicio,fact_fecha_fin,fact_fecha_entrega,fact_horas_dedicadas,fact_estado,fact_prioridad
9206,5,469,4,2024-06-21,2024-06-22,2024-06-22,5.89,completado,baja
9207,5,73,4,2024-01-30,2024-01-31,2024-01-31,3.18,completado,baja
9208,9,428,2,2025-11-27,2025-11-28,2025-11-28,4.55,completado,alta
9209,9,236,1,2024-04-28,2024-04-29,2024-04-30,2.83,retrasado,media
9210,4,350,3,2024-03-30,2024-03-30,2024-03-30,1.87,completado,baja
9211,11,16,3,2025-08-19,2025-08-20,2025-08-20,4.54,completado,media
9212,3,19,1,2025-07-09,2025-07-10,2025-07-10,3.21,completado,alta
9213,10,336,5,2025-10-17,2025-10-19,2025-10-19,8.47,completado,media
9214,2,397,2,2025-10-29,2025-10-30,2025-10-30,6.73,completado,baja
9215,7,284,4,2025-03-28,2025-03-29,2025-03-29,4.14,completado,alta
9216,10,397,2,2025-01-02,2025-01-03,2025-01-03,6.07,completado,alta
9217,6,10,2,2024-10-12,2024-10-12,2024-10-12,3.73,completado,media
9218,11,77,6,2025-06-24,2025-06-24,2025-06-24,1.83,"en progreso",alta
9219,5,435,5,2025-06-29,2025-07-01,2025-07-01,6.66,completado,media
9220,2,319,6,2025-07-04,2025-07-06,2025-07-06,5.97,completado,media
9221,5,392,5,2024-03-18,2024-03-18,2024-03-18,2.5,completado,baja
9222,10,122,3,2025-01-23,2025-01-25,2025-01-29,7.53,retrasado,media
9223,7,22,6,2024-05-29,2024-05-30,2024-05-30,4.54,completado,media
9224,5,72,4,2025-12-30,2025-12-30,2025-12-30,2.3,completado,media
9225,4,46,1,2025-06-14,2025-06-14,2025-06-14,2.64,completado,baja
9226,8,363,3,2024-04-15,2024-04-18,2024-04-18,9.35,completado,baja
9227,9,429,5,2024-10-13,2024-10-14,2024-10-14,2.92,completado,media
9228,1,258,4,2024-02-23,2024-02-24,2024-02-24,4.34,completado,media
9229,7,61,3,2025-08-10,2025-08-11,2025-08-11,4.85,completado,alta
9230,6,446,6,2025-02-18,2025-02-19,2025-02-19,3.33,completado,media
9231,9,413,4,2024-12-12,2024-12-13,2024-12-13,3.67,completado,media
9232,9,402,4,2025-09-09,2025-09-10,2025-09-10,4.92,completado,media
9233,6,317,4,2024-08-08,2024-08-09,2024-08-09,3.09,completado,baja
9234,2,329,4,2025-09-18,2025-09-19,2025-09-19,2.42,completado,baja
9235,1,194,6,2024-09-10,2024-09-12,2024-09-12,6.2,completado,baja
9236,8,324,3,2025-10-19,2025-10-20,2025-10-20,6.53,completado,baja
9237,4,445,6,2025-02-06,2025-02-06,2025-02-06,2.3,completado,alta
9238,11,269,1,2024-08-11,2024-08-11,2024-08-11,2.46,completado,baja
9239,6,282,4,2025-07-05,2025-07-06,2025-07-06,4.89,completado,media
9240,2,146,4,2025-12-07,2025-12-07,2025-12-09,2.41,retrasado,media
9241,7,155,3,2024-11-21,2024-11-22,2024-11-22,3.47,completado,alta
9242,4,198,6,2025-02-04,2025-02-05,2025-02-05,2.55,"en progreso",baja
9243,3,470,5,2025-11-06,2025-11-06,2025-11-06,1.16,completado,baja
9244,5,441,1,2024-07-06,2024-07-07,2024-07-08,3.89,retrasado,alta
9245,9,384,5,2024-07-09,2024-07-11,2024-07-11,6.58,completado,alta
9246,10,276,4,2024-08-08,2024-08-09,2024-08-09,4.4,completado,baja
9247,4,90,2,2024-12-09,2024-12-09,2024-12-09,1.53,completado,alta
9248,8,254,6,2025-12-26,2025-12-26,2025-12-26,1.06,completado,baja
9249,3,92,5,2025-08-26,2025-08-26,2025-08-26,2.25,completado,alta
9250,2,80,1,2024-08-27,2024-08-27,2024-08-27,0.66,"en progreso",alta
9251,8,147,3,2024-09-30,2024-10-02,2024-10-02,6.05,completado,baja
9252,8,474,6,2025-12-23,2025-12-25,2025-12-25,6,completado,baja
9253,3,116,5,2025-07-05,2025-07-07,2025-07-10,4.96,retrasado,alta
9254,4,160,5,2025-07-13,2025-07-14,2025-07-14,5.09,completado,alta
9255,4,115,1,2025-07-15,2025-07-17,2025-07-17,6.3,retrasado,baja
9256,4,288,2,2025-03-20,2025-03-20,2025-03-20,2.4,completado,alta
9257,5,208,1,2024-03-04,2024-03-06,2024-03-06,7.53,completado,baja
9258,6,311,3,2025-03-06,2025-03-07,2025-03-12,2.7,retrasado,alta
9259,2,56,5,2025-10-22,2025-10-23,2025-10-26,5.84,retrasado,alta
9260,10,460,2,2024-07-07,2024-07-08,2024-07-08,5.6,"en progreso",baja
9261,8,381,5,2025-05-31,2025-06-02,2025-06-02,7.52,completado,alta
9262,10,347,5,2024-08-03,2024-08-03,2024-08-03,3.97,completado,baja
9263,11,33,1,2025-07-26,2025-07-28,2025-07-28,7.15,completado,baja
9264,4,247,2,2024-05-31,2024-06-01,2024-06-01,4.18,completado,alta
9265,8,459,6,2024-11-03,2024-11-03,2024-11-03,1.14,completado,alta
9266,2,122,1,2025-10-01,2025-10-02,2025-10-02,4.83,completado,media
9267,9,64,1,2025-07-02,2025-07-02,2025-07-02,1.39,"en progreso",media
9268,4,78,3,2025-05-12,2025-05-14,2025-05-14,6.98,completado,alta
9269,2,389,3,2025-05-22,2025-05-23,2025-05-23,4.57,completado,media
9270,1,384,4,2024-06-08,2024-06-09,2024-06-09,4.2,"en progreso",alta
9271,4,344,6,2024-03-24,2024-03-25,2024-03-25,5.13,retrasado,media
9272,10,468,1,2024-04-05,2024-04-05,2024-04-10,-0.45,retrasado,alta
9273,10,304,4,2025-12-21,2025-12-22,2025-12-22,6.55,completado,media
9274,1,461,1,2025-11-16,2025-11-17,2025-11-17,2.97,completado,media
9275,1,74,3,2024-11-25,2024-11-25,2024-11-25,0.7,completado,baja
9276,7,55,1,2024-06-10,2024-06-10,2024-06-10,0.7,completado,media
9277,9,459,1,2025-04-24,2025-04-26,2025-04-26,5.33,completado,media
9278,9,427,6,2025-09-17,2025-09-18,2025-09-18,4.36,completado,media
9279,8,325,5,2025-12-19,2025-12-19,2025-12-19,2.86,"en progreso",baja
9280,5,371,1,2024-06-23,2024-06-24,2024-06-24,5.7,completado,media
9281,9,407,6,2025-10-05,2025-10-06,2025-10-06,3.1,retrasado,baja
9282,1,25,6,2025-06-23,2025-06-24,2025-06-24,3.36,completado,media
9283,11,472,5,2024-07-02,2024-07-02,2024-07-02,-1.25,"en progreso",media
9284,8,50,1,2025-02-27,2025-02-28,2025-02-28,4.07,completado,baja
9285,9,164,2,2025-06-10,2025-06-11,2025-06-11,2.56,retrasado,alta
9286,1,466,4,2025-01-08,2025-01-10,2025-01-10,6.31,completado,media
9287,9,432,1,2024-11-03,2024-11-04,2024-11-04,5.3,completado,alta
9288,1,45,4,2024-09-22,2024-09-23,2024-09-23,5.05,retrasado,media
9289,9,108,1,2025-03-26,2025-03-28,2025-03-28,6.93,completado,media
9290,7,476,2,2024-08-17,2024-08-17,2024-08-17,2.28,"en progreso",media
9291,4,60,2,2025-11-26,2025-11-26,2025-11-26,3.1,"en progreso",baja
9292,1,350,1,2024-08-08,2024-08-08,2024-08-08,-0.47,completado,baja
9293,4,15,2,2024-08-07,2024-08-09,2024-08-09,10.71,completado,baja
9294,7,170,1,2024-06-27,2024-06-29,2024-06-29,6.82,completado,alta
9295,8,416,3,2024-02-24,2024-02-25,2024-02-25,6.33,completado,baja
9296,1,260,4,2024-09-27,2024-09-29,2024-09-29,6.82,retrasado,baja
9297,4,175,3,2025-12-31,2025-12-31,2025-12-31,2.47,completado,alta
9298,9,386,6,2025-08-09,2025-08-10,2025-08-10,4.94,"en progreso",media
9299,8,341,3,2024-10-20,2024-10-20,2024-10-20,4.33,completado,alta
9300,4,120,2,2024-02-27,2024-02-27,2024-02-27,3.79,completado,baja
9301,11,462,1,2025-11-12,2025-11-13,2025-11-13,7.84,completado,alta
9302,9,399,1,2024-05-01,2024-05-03,2024-05-03,8.74,completado,baja
9303,7,176,1,2024-05-08,2024-05-10,2024-05-10,8.66,completado,alta
9304,10,340,1,2025-09-03,2025-09-04,2025-09-04,4.99,completado,alta
9305,4,336,3,2025-03-29,2025-03-30,2025-03-30,3.89,completado,baja
9306,10,35,2,2024-07-28,2024-07-30,2024-07-30,4.9,completado,alta
9307,6,441,3,2025-02-16,2025-02-19,2025-02-19,10.74,completado,alta
9308,3,31,2,2024-01-10,2024-01-10,2024-01-10,3.4,completado,media
9309,5,98,5,2025-05-22,2025-05-23,2025-05-23,4.25,completado,media
9310,2,305,3,2024-08-05,2024-08-06,2024-08-06,4.25,completado,media
9311,9,167,1,2024-07-12,2024-07-12,2024-07-12,4.05,completado,media
9312,11,223,1,2024-06-20,2024-06-20,2024-06-25,2.57,retrasado,baja
9313,10,374,4,2025-06-02,2025-06-02,2025-06-02,2.49,completado,baja
9314,8,3,4,2024-03-18,2024-03-19,2024-03-19,5.02,completado,alta
9315,1,31,1,2025-07-29,2025-07-30,2025-07-30,3.89,completado,baja
9316,4,438,4,2024-11-12,2024-11-12,2024-11-12,3.28,completado,baja
9317,6,90,1,2025-01-03,2025-01-03,2025-01-03,1.64,"en progreso",alta
9318,6,403,4,2024-07-25,2024-07-25,2024-07-27,2.39,retrasado,alta
9319,3,193,1,2025-11-07,2025-11-07,2025-11-07,-0.25,"en progreso",alta
9320,1,344,1,2024-05-17,2024-05-18,2024-05-18,5.64,completado,media
9321,6,430,6,2025-07-06,2025-07-07,2025-07-08,6,retrasado,baja
9322,3,328,1,2024-05-28,2024-05-28,2024-05-28,0.51,completado,baja
9323,10,344,5,2025-05-17,2025-05-18,2025-05-18,3.82,completado,alta
9324,5,265,6,2024-05-19,2024-05-20,2024-05-20,4,completado,baja
9325,11,322,5,2024-02-08,2024-02-10,2024-02-10,7.57,completado,media
9326,2,160,2,2025-10-13,2025-10-14,2025-10-14,3.71,completado,alta
9327,5,364,5,2024-03-15,2024-03-16,2024-03-16,4.86,completado,alta
9328,8,143,3,2025-04-24,2025-04-25,2025-04-25,3.63,completado,media
9329,7,330,5,2025-09-18,2025-09-19,2025-09-19,3.3,completado,alta
9330,1,344,2,2024-12-20,2024-12-23,2024-12-23,10.54,completado,media
9331,8,380,6,2024-01-06,2024-01-06,2024-01-06,1.53,completado,alta
9332,4,97,6,2024-01-12,2024-01-12,2024-01-12,1.08,completado,alta
9333,2,140,5,2025-01-05,2025-01-06,2025-01-06,5.81,completado,alta
9334,8,200,5,2024-10-26,2024-10-27,2024-10-27,1.91,completado,alta
9335,2,253,2,2024-09-26,2024-09-26,2024-09-26,2.22,completado,baja
9336,4,312,1,2024-01-21,2024-01-22,2024-01-22,4.04,retrasado,baja
9337,2,311,1,2024-04-28,2024-04-28,2024-04-28,0.08,completado,media
9338,10,177,3,2025-04-24,2025-04-24,2025-04-24,2.68,completado,baja
9339,4,37,4,2024-09-15,2024-09-16,2024-09-16,1.43,completado,baja
9340,4,31,3,2024-11-04,2024-11-04,2024-11-04,3.44,completado,media
9341,1,457,3,2025-06-11,2025-06-11,2025-06-12,2.12,retrasado,alta
9342,9,326,5,2024-04-09,2024-04-10,2024-04-10,3.89,completado,baja
9343,2,235,6,2025-08-18,2025-08-19,2025-08-19,4.74,completado,media
9344,8,116,2,2024-05-04,2024-05-05,2024-05-05,4.39,completado,media
9345,3,176,3,2025-06-30,2025-07-01,2025-07-01,3.1,completado,baja
9346,9,390,6,2025-03-30,2025-04-01,2025-04-01,8.73,"en progreso",baja
9347,4,103,5,2024-06-07,2024-06-07,2024-06-07,2.76,completado,baja
9348,5,160,5,2024-09-01,2024-09-02,2024-09-02,5.41,completado,media
9349,1,356,3,2024-06-12,2024-06-13,2024-06-13,4.72,completado,alta
9350,3,166,5,2024-09-25,2024-09-26,2024-09-26,5.06,completado,baja
9351,4,121,6,2024-05-03,2024-05-04,2024-05-04,4.82,retrasado,alta
9352,9,144,6,2024-01-25,2024-01-26,2024-01-26,4.65,completado,media
9353,9,121,6,2025-06-18,2025-06-20,2025-06-20,7.18,completado,baja
9354,5,250,6,2025-08-15,2025-08-16,2025-08-20,3.77,retrasado,alta
9355,2,144,4,2025-06-30,2025-06-30,2025-06-30,3.46,completado,alta
9356,5,104,2,2024-02-09,2024-02-10,2024-02-10,6.06,completado,alta
9357,2,146,4,2024-08-25,2024-08-26,2024-08-26,4.79,"en progreso",media
9358,4,97,6,2025-04-28,2025-04-29,2025-05-01,3.68,retrasado,media
9359,7,387,6,2024-07-14,2024-07-15,2024-07-15,4.5,completado,media
9360,6,59,6,2025-04-19,2025-04-19,2025-04-19,2.88,completado,alta
9361,8,29,6,2024-09-14,2024-09-15,2024-09-15,4.64,completado,alta
9362,10,331,2,2025-03-15,2025-03-16,2025-03-16,4.92,completado,alta
9363,2,325,3,2025-10-16,2025-10-17,2025-10-17,3.42,completado,alta
9364,8,388,2,2024-10-11,2024-10-12,2024-10-12,5,completado,media
9365,6,192,4,2025-08-18,2025-08-18,2025-08-18,1.07,completado,media
9366,7,10,4,2024-07-13,2024-07-13,2024-07-13,3.13,completado,alta
9367,7,409,2,2024-10-22,2024-10-24,2024-10-24,7.64,completado,media
9368,8,387,2,2024-04-24,2024-04-24,2024-04-24,2.42,"en progreso",media
9369,8,125,1,2024-03-02,2024-03-04,2024-03-04,8.08,completado,alta
9370,4,169,5,2024-01-22,2024-01-24,2024-01-24,6.75,completado,baja
9371,2,77,2,2024-02-20,2024-02-21,2024-02-21,4.43,"en progreso",alta
9372,5,164,4,2025-05-03,2025-05-04,2025-05-04,6.53,completado,alta
9373,7,103,4,2025-05-17,2025-05-17,2025-05-17,1.14,"en progreso",baja
9374,9,205,1,2024-09-10,2024-09-12,2024-09-12,6.31,completado,alta
9375,5,304,4,2024-01-04,2024-01-04,2024-01-04,0.97,completado,media
9376,7,466,5,2024-10-13,2024-10-15,2024-10-15,6.55,completado,media
9377,6,113,5,2025-02-02,2025-02-03,2025-02-03,3.13,"en progreso",alta
9378,3,167,3,2025-12-22,2025-12-22,2025-12-22,1.99,completado,media
9379,9,233,1,2025-07-05,2025-07-06,2025-07-06,4.74,completado,media
9380,1,377,4,2024-04-01,2024-04-02,2024-04-02,4.14,"en progreso",alta
9381,7,48,4,2025-03-25,2025-03-26,2025-03-26,4.6,"en progreso",baja
9382,11,360,6,2025-04-13,2025-04-13,2025-04-13,0.58,completado,media
9383,2,302,3,2024-11-01,2024-11-02,2024-11-02,4.01,completado,alta
9384,5,92,1,2024-12-15,2024-12-16,2024-12-16,4.71,"en progreso",media
9385,10,375,4,2025-04-12,2025-04-13,2025-04-13,4.85,completado,baja
9386,3,236,4,2024-10-06,2024-10-07,2024-10-07,4.11,"en progreso",alta
9387,7,464,1,2024-08-14,2024-08-15,2024-08-18,2.86,retrasado,baja
9388,11,363,2,2025-07-22,2025-07-23,2025-07-23,2.19,completado,media
9389,4,257,4,2025-11-11,2025-11-12,2025-11-12,2.55,completado,baja
9390,2,319,2,2024-04-21,2024-04-21,2024-04-21,2.03,completado,alta
9391,7,460,1,2024-05-25,2024-05-25,2024-05-25,1.01,completado,media
9392,11,113,3,2024-04-29,2024-04-30,2024-04-30,5.51,completado,alta
9393,10,408,6,2025-04-18,2025-04-20,2025-04-20,6.57,"en progreso",media
9394,1,268,3,2024-02-07,2024-02-07,2024-02-07,1.82,completado,alta
9395,8,347,3,2025-11-12,2025-11-13,2025-11-13,4.64,completado,alta
9396,7,120,6,2025-10-28,2025-10-28,2025-10-31,0.25,retrasado,alta
9397,1,360,5,2025-07-11,2025-07-13,2025-07-13,6.57,completado,alta
9398,7,202,5,2024-08-25,2024-08-26,2024-08-26,5.21,completado,alta
9399,8,382,4,2025-03-13,2025-03-14,2025-03-14,2.7,"en progreso",media
9400,3,118,3,2025-05-01,2025-05-01,2025-05-01,3.05,"en progreso",baja
9401,6,405,4,2025-01-11,2025-01-12,2025-01-12,5.93,retrasado,baja
9402,9,364,2,2024-08-24,2024-08-24,2024-08-24,4.6,completado,baja
9403,6,34,4,2024-06-01,2024-06-04,2024-06-04,8.75,completado,baja
9404,8,416,6,2025-09-03,2025-09-04,2025-09-07,4.34,retrasado,alta
9405,11,472,5,2025-05-29,2025-05-29,2025-05-29,2.61,completado,baja
9406,3,470,5,2025-01-17,2025-01-17,2025-01-17,1.83,completado,media
9407,1,219,3,2024-06-24,2024-06-25,2024-06-25,3.96,completado,baja
9408,1,456,5,2024-05-28,2024-05-28,2024-05-28,2.44,"en progreso",alta
9409,7,155,3,2025-03-19,2025-03-21,2025-03-26,7.71,retrasado,media
9410,6,48,4,2025-07-29,2025-07-30,2025-07-30,3.32,completado,baja
9411,6,435,4,2025-05-24,2025-05-25,2025-05-25,4.17,completado,baja
9412,4,279,5,2024-07-20,2024-07-21,2024-07-21,5.65,completado,baja
9413,9,345,6,2024-09-28,2024-09-29,2024-10-03,6.06,retrasado,baja
9414,10,397,4,2024-03-20,2024-03-21,2024-03-21,6.51,completado,alta
9415,8,286,3,2025-03-31,2025-04-01,2025-04-01,4.99,completado,baja
9416,6,228,2,2025-08-04,2025-08-05,2025-08-05,2.16,completado,baja
9417,11,348,6,2025-04-12,2025-04-12,2025-04-14,1.68,retrasado,media
9418,10,80,1,2024-05-16,2024-05-17,2024-05-17,5.15,completado,alta
9419,10,168,2,2025-02-26,2025-02-28,2025-02-28,3.81,completado,media
9420,10,57,5,2024-03-20,2024-03-21,2024-03-21,4.16,completado,alta
9421,4,23,4,2024-04-27,2024-04-28,2024-04-28,2.27,completado,baja
9422,8,474,1,2025-08-05,2025-08-06,2025-08-06,3.32,completado,media
9423,1,343,1,2024-07-02,2024-07-04,2024-07-04,7.67,"en progreso",alta
9424,7,471,2,2024-11-11,2024-11-12,2024-11-12,4.22,completado,alta
9425,4,86,2,2024-12-17,2024-12-18,2024-12-18,6.56,completado,baja
9426,2,309,3,2024-06-18,2024-06-19,2024-06-19,3,completado,alta
9427,3,361,4,2025-10-10,2025-10-10,2025-10-10,1.73,completado,alta
9428,3,452,1,2025-01-04,2025-01-05,2025-01-05,4.46,completado,alta
9429,2,130,1,2024-07-12,2024-07-13,2024-07-13,6.62,completado,media
9430,3,134,3,2024-12-03,2024-12-03,2024-12-03,2.37,completado,media
9431,6,398,4,2025-03-01,2025-03-01,2025-03-01,0.45,completado,media
9432,6,156,5,2024-01-27,2024-01-28,2024-01-28,5.19,completado,media
9433,10,76,5,2025-05-08,2025-05-10,2025-05-10,7.77,completado,baja
9434,11,31,6,2024-07-15,2024-07-15,2024-07-15,1.55,completado,media
9435,1,355,2,2025-02-19,2025-02-20,2025-02-21,4.39,retrasado,alta
9436,9,257,3,2025-08-14,2025-08-14,2025-08-14,0.12,completado,baja
9437,10,308,6,2024-01-22,2024-01-23,2024-01-23,4.44,completado,alta
9438,4,290,2,2025-04-28,2025-04-29,2025-05-01,3.42,retrasado,alta
9439,2,31,4,2025-11-03,2025-11-03,2025-11-08,1.72,retrasado,media
9440,10,218,5,2024-02-25,2024-02-26,2024-02-26,3,completado,alta
9441,8,273,5,2025-06-11,2025-06-12,2025-06-12,2.54,completado,baja
9442,3,307,1,2025-10-21,2025-10-23,2025-10-23,8.33,completado,alta
9443,6,404,1,2024-07-14,2024-07-15,2024-07-15,3.52,completado,media
9444,9,39,6,2025-12-12,2025-12-13,2025-12-13,4.42,completado,baja
9445,3,374,3,2025-08-14,2025-08-15,2025-08-15,5.56,completado,baja
9446,8,292,6,2025-05-20,2025-05-22,2025-05-22,4.07,"en progreso",baja
9447,5,130,1,2025-11-14,2025-11-16,2025-11-16,6.61,completado,baja
9448,7,335,6,2025-12-03,2025-12-03,2025-12-03,0.33,completado,alta
9449,1,155,1,2024-09-27,2024-09-28,2024-09-28,3.37,completado,baja
9450,1,478,1,2025-12-14,2025-12-14,2025-12-14,0.15,completado,media
9451,3,280,4,2025-12-14,2025-12-14,2025-12-14,1.04,completado,baja
9452,8,133,5,2025-06-20,2025-06-20,2025-06-21,3.99,retrasado,baja
9453,2,460,1,2024-10-18,2024-10-19,2024-10-19,4.62,completado,media
9454,8,240,3,2024-08-12,2024-08-12,2024-08-12,0.6,"en progreso",baja
9455,5,363,6,2024-04-21,2024-04-22,2024-04-22,5.47,completado,baja
9456,2,234,2,2024-06-30,2024-07-02,2024-07-02,6.59,completado,baja
9457,8,374,5,2025-08-09,2025-08-10,2025-08-10,3.96,completado,media
9458,7,415,6,2024-04-26,2024-04-27,2024-04-27,4.99,completado,baja
9459,4,168,6,2025-12-25,2025-12-26,2025-12-28,4.84,retrasado,alta
9460,8,139,1,2024-06-08,2024-06-08,2024-06-08,1.04,completado,baja
9461,8,201,5,2024-12-03,2024-12-04,2024-12-04,4.03,completado,baja
9462,1,197,2,2025-11-15,2025-11-15,2025-11-15,1.51,completado,baja
9463,11,467,5,2025-08-15,2025-08-19,2025-08-23,11.47,retrasado,baja
9464,3,303,2,2024-03-18,2024-03-19,2024-03-19,4.98,completado,media
9465,11,16,3,2024-11-25,2024-11-27,2024-11-27,6.96,completado,baja
9466,7,332,5,2024-01-17,2024-01-18,2024-01-18,6.72,completado,baja
9467,3,18,4,2025-05-30,2025-05-30,2025-05-30,3.61,completado,media
9468,10,64,2,2025-01-13,2025-01-14,2025-01-14,3.03,completado,alta
9469,9,351,2,2024-12-09,2024-12-11,2024-12-11,8.09,completado,media
9470,4,320,6,2024-05-02,2024-05-02,2024-05-02,0.87,completado,alta
9471,9,80,4,2025-03-11,2025-03-11,2025-03-11,2.75,"en progreso",alta
9472,7,475,4,2025-01-05,2025-01-06,2025-01-06,5.33,completado,baja
9473,7,272,1,2025-09-12,2025-09-14,2025-09-14,8.09,completado,media
9474,2,402,2,2024-04-17,2024-04-17,2024-04-21,1.47,retrasado,baja
9475,2,41,4,2024-12-08,2024-12-08,2024-12-08,0,completado,media
9476,11,368,5,2024-12-11,2024-12-11,2024-12-11,-0.57,completado,baja
9477,2,138,1,2024-05-13,2024-05-15,2024-05-15,7.55,completado,baja
9478,4,139,2,2025-07-18,2025-07-19,2025-07-19,6.41,completado,alta
9479,8,93,3,2025-09-26,2025-09-27,2025-09-27,5.14,completado,media
9480,9,182,1,2024-11-27,2024-11-27,2024-11-27,4.52,completado,alta
9481,1,264,6,2025-01-31,2025-02-02,2025-02-02,6.39,completado,baja
9482,8,297,5,2025-06-11,2025-06-12,2025-06-12,2.74,completado,alta
9483,5,328,5,2024-10-13,2024-10-14,2024-10-14,5.13,completado,baja
9484,10,75,4,2024-02-05,2024-02-08,2024-02-08,10.58,completado,alta
9485,6,158,1,2025-11-26,2025-11-26,2025-11-26,0.29,completado,alta
9486,10,270,5,2024-01-19,2024-01-20,2024-01-20,4.08,"en progreso",media
9487,4,239,4,2024-02-22,2024-02-23,2024-02-23,4.81,completado,media
9488,3,118,1,2025-08-16,2025-08-16,2025-08-16,2.85,"en progreso",media
9489,8,409,4,2024-03-03,2024-03-05,2024-03-05,8.59,completado,alta
9490,4,70,3,2025-07-07,2025-07-08,2025-07-08,5.61,completado,alta
9491,11,230,5,2024-04-16,2024-04-16,2024-04-16,2.54,completado,media
9492,3,113,2,2025-12-20,2025-12-21,2025-12-21,4.02,completado,alta
9493,1,400,6,2024-11-07,2024-11-08,2024-11-08,5.47,completado,baja
9494,3,249,3,2024-05-20,2024-05-21,2024-05-26,4.17,retrasado,baja
9495,5,382,3,2025-10-29,2025-10-29,2025-10-29,2.3,completado,baja
9496,5,75,6,2025-02-21,2025-02-22,2025-02-22,4.53,completado,alta
9497,7,354,1,2025-06-30,2025-07-01,2025-07-01,2.85,retrasado,baja
9498,8,127,4,2025-11-25,2025-11-27,2025-11-27,6.88,completado,baja
9499,11,8,5,2025-10-07,2025-10-09,2025-10-09,7.17,completado,alta
9500,7,156,6,2024-01-11,2024-01-11,2024-01-11,1.14,completado,baja
9501,1,30,3,2024-09-06,2024-09-06,2024-09-06,1.99,completado,baja
9502,1,146,3,2024-04-15,2024-04-15,2024-04-15,0.2,"en progreso",alta
9503,11,176,4,2024-07-29,2024-07-30,2024-07-30,7,completado,baja
9504,5,205,1,2024-12-11,2024-12-11,2024-12-11,0.77,completado,baja
9505,1,81,5,2024-09-14,2024-09-15,2024-09-15,4.18,"en progreso",alta
9506,7,223,5,2025-03-14,2025-03-14,2025-03-14,1.72,completado,media
9507,10,151,4,2025-05-28,2025-05-29,2025-05-29,2.46,completado,media
9508,3,124,2,2024-02-05,2024-02-05,2024-02-05,2.1,completado,media
9509,4,260,3,2024-03-28,2024-03-28,2024-03-28,1.92,completado,alta
9510,1,269,4,2024-03-09,2024-03-10,2024-03-10,3.74,completado,baja
9511,8,476,5,2024-02-28,2024-02-29,2024-02-29,3.96,completado,media
9512,10,358,2,2024-05-12,2024-05-13,2024-05-13,4.71,completado,media
9513,2,276,2,2024-11-08,2024-11-09,2024-11-09,6.52,completado,media
9514,1,81,3,2025-06-04,2025-06-04,2025-06-04,1.11,completado,baja
9515,11,73,3,2024-07-22,2024-07-22,2024-07-22,1.69,completado,alta
9516,11,370,3,2025-04-03,2025-04-04,2025-04-04,4.33,completado,baja
9517,8,77,2,2024-06-09,2024-06-10,2024-06-10,5.16,completado,alta
9518,2,85,6,2024-09-09,2024-09-10,2024-09-10,3.75,"en progreso",baja
9519,2,475,4,2025-06-13,2025-06-14,2025-06-14,4.52,completado,media
9520,7,11,3,2025-08-25,2025-08-26,2025-08-26,2.12,completado,media
9521,1,130,3,2025-01-10,2025-01-11,2025-01-11,6.09,completado,alta
9522,9,184,6,2024-06-20,2024-06-20,2024-06-20,4.15,completado,alta
9523,4,299,1,2024-10-10,2024-10-11,2024-10-11,6.41,completado,baja
9524,9,392,3,2024-02-18,2024-02-19,2024-02-19,5.93,"en progreso",baja
9525,8,43,5,2024-10-03,2024-10-03,2024-10-03,2.95,completado,media
9526,1,376,3,2024-10-31,2024-11-01,2024-11-01,5.44,retrasado,baja
9527,7,355,6,2024-11-18,2024-11-18,2024-11-18,-0.43,completado,baja
9528,1,446,4,2024-09-19,2024-09-20,2024-09-20,4.81,completado,baja
