fact_numero_factura,fact_id_cliente,fact_id_servicio,fact_fecha_factura,fact_fecha_vencimiento,fact_importe_facturado,fact_estado_pago
INV/3379/2024,385,5,2024-01-18,2024-02-17,96.80,vencido
INV/3379/2025,344,2,2025-03-06,2025-04-05,121.00,vencido
INV/3379/2025,344,5,2025-03-06,2025-04-05,96.80,pagado
INV/338/2024,365,1,2024-04-03,2024-05-03,145.20,pagado
INV/338/2024,365,2,2024-04-03,2024-05-03,121.00,pagado
INV/338/2024,365,3,2024-04-03,2024-05-03,302.50,pagado
INV/338/2024,365,4,2024-04-03,2024-05-03,108.90,vencido
INV/338/2025,364,2,2025-02-19,2025-03-21,121.00,pagado
INV/338/2025,364,3,2025-02-19,2025-03-21,302.50,pagado
INV/338/2025,364,4,2025-02-19,2025-03-21,108.90,pagado
INV/338/2025,364,5,2025-02-19,2025-03-21,96.80,pagado
INV/338/2025,364,6,2025-02-19,2025-03-21,605.00,pagado
INV/3380/2024,25,3,2024-04-30,2024-05-30,302.50,pagado
INV/3380/2025,125,2,2025-07-21,2025-08-20,121.00,pendiente
INV/3380/2025,125,6,2025-07-21,2025-08-20,605.00,pagado
INV/3381/2024,427,2,2024-01-31,2024-03-01,121.00,pendiente
INV/3381/2025,98,4,2025-10-07,2025-11-06,108.90,pagado
INV/3381/2025,98,5,2025-10-07,2025-11-06,96.80,pendiente
INV/3382/2024,231,3,2024-09-30,2024-10-30,302.50,vencido
INV/3382/2025,35,2,2025-04-11,2025-05-11,121.00,pendiente
INV/3382/2025,35,4,2025-04-11,2025-05-11,108.90,pagado
INV/3382/2025,35,6,2025-04-11,2025-05-11,605.00,pagado
INV/3383/2024,116,2,2024-08-07,2024-09-06,121.00,pagado
INV/3383/2024,116,3,2024-08-07,2024-09-06,302.50,pagado
INV/3383/2024,116,4,2024-08-07,2024-09-06,108.90,pagado
INV/3383/2024,116,5,2024-08-07,2024-09-06,96.80,pagado
INV/3383/2025,199,2,2025-07-01,2025-07-31,121.00,pagado
INV/3383/2025,199,5,2025-07-01,2025-07-31,96.80,pagado
INV/3384/2024,95,5,2024-10-23,2024-11-22,96.80,pagado
INV/3384/2025,443,3,2025-02-28,2025-03-30,302.50,pagado
INV/3385/2024,184,2,2024-05-31,2024-06-30,121.00,pagado
INV/3385/2024,184,3,2024-05-31,2024-06-30,302.50,pagado
INV/3385/2025,416,1,2025-04-30,2025-05-30,145.20,vencido
INV/3386/2024,186,2,2024-01-09,2024-02-08,121.00,pendiente
INV/3386/2024,186,3,2024-01-09,2024-02-08,302.50,pagado
INV/3386/2024,186,5,2024-01-09,2024-02-08,96.80,pagado
INV/3386/2025,344,1,2025-09-30,2025-10-30,145.20,pendiente
INV/3387/2024,367,1,2024-06-17,2024-07-17,145.20,pagado
INV/3387/2024,367,2,2024-06-17,2024-07-17,121.00,pagado
INV/3387/2024,367,5,2024-06-17,2024-07-17,96.80,pagado
INV/3387/2025,188,1,2025-09-30,2025-10-30,145.20,pagado
INV/3387/2025,188,3,2025-09-30,2025-10-30,302.50,pagado
INV/3388/2024,109,1,2024-09-24,2024-10-24,145.20,pagado
INV/3388/2024,109,2,2024-09-24,2024-10-24,121.00,pagado
INV/3388/2024,109,3,2024-09-24,2024-10-24,302.50,pagado
INV/3388/2024,109,4,2024-09-24,2024-10-24,108.90,pagado
INV/3388/2024,109,5,2024-09-24,2024-10-24,96.80,pagado
INV/3388/2024,109,6,2024-09-24,2024-10-24,605.00,pagado
INV/3388/2025,23,2,2025-03-14,2025-04-13,121.00,pagado
INV/3388/2025,23,3,2025-03-14,2025-04-13,302.50,pendiente
INV/3388/2025,23,4,2025-03-14,2025-04-13,108.90,pagado
INV/3388/2025,23,5,2025-03-14,2025-04-13,96.80,pagado
INV/3388/2025,23,6,2025-03-14,2025-04-13,605.00,pagado
INV/3389/2024,305,3,2024-06-28,2024-07-28,302.50,pagado
INV/3389/2025,377,1,2025-08-29,2025-09-28,145.20,pagado
INV/339/2024,27,3,2024-03-04,2024-04-03,302.50,pagado
INV/339/2024,27,4,2024-03-04,2024-04-03,108.90,pagado
INV/339/2024,27,5,2024-03-04,2024-04-03,96.80,vencido
INV/339/2024,27,6,2024-03-04,2024-04-03,605.00,pagado
INV/339/2025,116,1,2025-10-27,2025-11-26,145.20,pendiente
INV/339/2025,116,2,2025-10-27,2025-11-26,121.00,pagado
INV/339/2025,116,3,2025-10-27,2025-11-26,302.50,pagado
INV/339/2025,116,4,2025-10-27,2025-11-26,108.90,pagado
INV/339/2025,116,6,2025-10-27,2025-11-26,605.00,pagado
INV/3390/2024,30,1,2024-08-30,2024-09-29,145.20,pagado
INV/3390/2024,30,3,2024-08-30,2024-09-29,302.50,pagado
INV/3390/2025,300,1,2025-04-30,2025-05-30,145.20,vencido
INV/3391/2024,180,1,2024-07-31,2024-08-30,145.20,pagado
INV/3391/2024,180,3,2024-07-31,2024-08-30,302.50,pagado
INV/3391/2025,111,2,2025-08-29,2025-09-28,121.00,pagado
INV/3391/2025,111,3,2025-08-29,2025-09-28,302.50,pagado
INV/3392/2024,441,1,2024-10-22,2024-11-21,145.20,vencido
INV/3392/2024,441,2,2024-10-22,2024-11-21,121.00,pagado
INV/3392/2024,441,3,2024-10-22,2024-11-21,302.50,pagado
INV/3392/2024,441,4,2024-10-22,2024-11-21,108.90,vencido
INV/3392/2024,441,5,2024-10-22,2024-11-21,96.80,pagado
INV/3392/2025,69,3,2025-09-30,2025-10-30,302.50,pagado
INV/3393/2024,383,1,2024-04-22,2024-05-22,145.20,pagado
INV/3393/2024,383,4,2024-04-22,2024-05-22,108.90,pendiente
INV/3393/2024,383,6,2024-04-22,2024-05-22,605.00,pagado
INV/3393/2025,57,6,2025-11-13,2025-12-13,605.00,pagado
INV/3394/2024,244,1,2024-10-31,2024-11-30,145.20,pagado
INV/3394/2024,244,2,2024-10-31,2024-11-30,121.00,pagado
INV/3394/2024,244,3,2024-10-31,2024-11-30,302.50,pagado
INV/3394/2024,244,5,2024-10-31,2024-11-30,96.80,pendiente
INV/3394/2025,440,6,2025-11-04,2025-12-04,605.00,pendiente
INV/3395/2024,384,1,2024-08-30,2024-09-29,145.20,vencido
INV/3395/2024,384,2,2024-08-30,2024-09-29,121.00,pagado
INV/3395/2025,90,3,2025-10-31,2025-11-30,302.50,pagado
INV/3396/2024,316,2,2024-11-29,2024-12-29,121.00,pagado
INV/3396/2024,316,3,2024-11-29,2024-12-29,302.50,pagado
INV/3396/2025,303,1,2025-04-22,2025-05-22,145.20,pagado
INV/3396/2025,303,2,2025-04-22,2025-05-22,121.00,pagado
INV/3396/2025,303,3,2025-04-22,2025-05-22,302.50,pendiente
INV/3396/2025,303,4,2025-04-22,2025-05-22,108.90,pagado
INV/3397/2024,133,2,2024-11-29,2024-12-29,121.00,vencido
INV/3397/2025,352,1,2025-04-08,2025-05-08,145.20,pagado
INV/3397/2025,352,2,2025-04-08,2025-05-08,121.00,pagado
INV/3397/2025,352,3,2025-04-08,2025-05-08,302.50,pagado
INV/3397/2025,352,4,2025-04-08,2025-05-08,108.90,pagado
INV/3397/2025,352,5,2025-04-08,2025-05-08,96.80,pagado
INV/3397/2025,352,6,2025-04-08,2025-05-08,605.00,pagado
INV/3398/2024,399,1,2024-04-30,2024-05-30,145.20,pagado
INV/3398/2024,399,3,2024-04-30,2024-05-30,302.50,pendiente
INV/3398/2025,98,1,2025-11-13,2025-12-13,145.20,pagado
INV/3398/2025,98,2,2025-11-13,2025-12-13,121.00,pagado
INV/3398/2025,98,3,2025-11-13,2025-12-13,302.50,pagado
INV/3398/2025,98,5,2025-11-13,2025-12-13,96.80,pendiente
INV/3398/2025,98,6,2025-11-13,2025-12-13,605.00,pagado
INV/3399/2024,215,1,2024-01-31,2024-03-01,145.20,pendiente
INV/3399/2024,215,2,2024-01-31,2024-03-01,121.00,vencido
INV/3399/2024,215,3,2024-01-31,2024-03-01,302.50,pagado
INV/3399/2025,342,1,2025-12-01,2025-12-31,145.20,pendiente
INV/3399/2025,342,2,2025-12-01,2025-12-31,121.00,pagado
INV/3399/2025,342,3,2025-12-01,2025-12-31,302.50,pagado
INV/3399/2025,342,4,2025-12-01,2025-12-31,108.90,pagado
INV/34/2024,79,2,2024-12-31,2025-01-30,121.00,pagado
INV/34/2025,398,6,2025-12-09,2026-01-08,605.00,pagado
INV/340/2024,4,1,2024-04-12,2024-05-12,145.20,pagado
INV/340/2024,4,2,2024-04-12,2024-05-12,121.00,pagado
INV/340/2024,4,3,2024-04-12,2024-05-12,302.50,pagado
INV/340/2024,4,5,2024-04-12,2024-05-12,96.80,pagado
INV/340/2025,389,2,2025-06-30,2025-07-30,121.00,pagado
INV/3400/2024,74,1,2024-02-28,2024-03-29,145.20,pagado
INV/3400/2025,32,2,2025-05-30,2025-06-29,121.00,pagado
INV/3401/2024,59,1,2024-06-28,2024-07-28,145.20,pagado
INV/3401/2025,377,1,2025-04-29,2025-05-29,145.20,vencido
INV/3401/2025,377,2,2025-04-29,2025-05-29,121.00,pagado
INV/3401/2025,377,3,2025-04-29,2025-05-29,302.50,pagado
INV/3401/2025,377,4,2025-04-29,2025-05-29,108.90,pagado
INV/3402/2024,322,3,2024-10-22,2024-11-21,302.50,pagado
INV/3402/2024,322,4,2024-10-22,2024-11-21,108.90,pagado
INV/3402/2025,225,1,2025-02-28,2025-03-30,145.20,vencido
INV/3403/2024,254,1,2024-01-31,2024-03-01,145.20,pagado
INV/3403/2024,254,2,2024-01-31,2024-03-01,121.00,pagado
INV/3403/2024,254,3,2024-01-31,2024-03-01,302.50,pagado
INV/3403/2025,449,1,2025-09-05,2025-10-05,145.20,pagado
INV/3403/2025,449,2,2025-09-05,2025-10-05,121.00,pagado
INV/3403/2025,449,3,2025-09-05,2025-10-05,302.50,pagado
INV/3403/2025,449,5,2025-09-05,2025-10-05,96.80,pagado
INV/3403/2025,449,6,2025-09-05,2025-10-05,605.00,pagado
INV/3404/2024,353,1,2024-11-13,2024-12-13,145.20,pagado
INV/3404/2024,353,2,2024-11-13,2024-12-13,121.00,pagado
INV/3404/2024,353,3,2024-11-13,2024-12-13,302.50,pagado
INV/3404/2024,353,6,2024-11-13,2024-12-13,605.00,pagado
INV/3404/2025,296,1,2025-07-31,2025-08-30,145.20,pagado
INV/3405/2024,274,3,2024-05-31,2024-06-30,302.50,vencido
INV/3405/2025,10,1,2025-06-30,2025-07-30,145.20,pagado
INV/3405/2025,10,2,2025-06-30,2025-07-30,121.00,pendiente
INV/3405/2025,10,3,2025-06-30,2025-07-30,302.50,pagado
INV/3406/2024,116,2,2024-11-07,2024-12-07,121.00,pagado
INV/3406/2024,116,5,2024-11-07,2024-12-07,96.80,pagado
INV/3406/2025,20,1,2025-05-30,2025-06-29,145.20,pagado
INV/3407/2024,135,2,2024-10-31,2024-11-30,121.00,pagado
INV/3407/2024,135,3,2024-10-31,2024-11-30,302.50,pagado
INV/3407/2025,250,3,2025-03-31,2025-04-30,302.50,pendiente
INV/3408/2024,262,2,2024-05-02,2024-06-01,121.00,pagado
INV/3408/2024,262,3,2024-05-02,2024-06-01,302.50,pagado
INV/3408/2024,262,5,2024-05-02,2024-06-01,96.80,pagado
INV/3408/2025,124,2,2025-08-12,2025-09-11,121.00,pagado
INV/3408/2025,124,3,2025-08-12,2025-09-11,302.50,pagado
INV/3408/2025,124,5,2025-08-12,2025-09-11,96.80,pagado
INV/3409/2024,308,2,2024-08-29,2024-09-28,121.00,pagado
INV/3409/2024,308,4,2024-08-29,2024-09-28,108.90,pagado
INV/3409/2024,308,6,2024-08-29,2024-09-28,605.00,pendiente
INV/3409/2025,115,1,2025-07-04,2025-08-03,145.20,pagado
INV/3409/2025,115,5,2025-07-04,2025-08-03,96.80,pagado
INV/3409/2025,115,6,2025-07-04,2025-08-03,605.00,pendiente
INV/341/2024,217,1,2024-12-27,2025-01-26,145.20,pagado
INV/341/2024,217,3,2024-12-27,2025-01-26,302.50,pagado
INV/341/2024,217,5,2024-12-27,2025-01-26,96.80,pagado
INV/341/2025,82,2,2025-11-28,2025-12-28,121.00,pendiente
INV/3410/2024,398,1,2024-10-02,2024-11-01,145.20,pendiente
INV/3410/2024,398,2,2024-10-02,2024-11-01,121.00,pagado
INV/3410/2024,398,3,2024-10-02,2024-11-01,302.50,pendiente
INV/3410/2024,398,5,2024-10-02,2024-11-01,96.80,pagado
INV/3410/2024,398,6,2024-10-02,2024-11-01,605.00,pagado
INV/3410/2025,73,1,2025-02-28,2025-03-30,145.20,pagado
INV/3411/2024,232,1,2024-08-07,2024-09-06,145.20,pagado
INV/3411/2024,232,6,2024-08-07,2024-09-06,605.00,pagado
INV/3411/2025,2,1,2025-08-29,2025-09-28,145.20,pagado
INV/3411/2025,2,2,2025-08-29,2025-09-28,121.00,pagado
INV/3412/2024,83,1,2024-07-31,2024-08-30,145.20,pagado
INV/3412/2025,27,6,2025-01-17,2025-02-16,605.00,pagado
INV/3413/2024,144,5,2024-04-30,2024-05-30,96.80,pagado
INV/3413/2025,217,6,2025-08-19,2025-09-18,605.00,pendiente
INV/3414/2024,456,3,2024-08-30,2024-09-29,302.50,pagado
INV/3414/2025,149,3,2025-01-31,2025-03-02,302.50,pagado
INV/3414/2025,149,4,2025-01-31,2025-03-02,108.90,pagado
INV/3414/2025,149,5,2025-01-31,2025-03-02,96.80,pagado
INV/3414/2025,149,6,2025-01-31,2025-03-02,605.00,pagado
INV/3415/2024,143,2,2024-06-28,2024-07-28,121.00,pagado
INV/3415/2024,143,3,2024-06-28,2024-07-28,302.50,vencido
INV/3415/2025,308,2,2025-09-22,2025-10-22,121.00,pagado
INV/3415/2025,308,3,2025-09-22,2025-10-22,302.50,pendiente
INV/3415/2025,308,5,2025-09-22,2025-10-22,96.80,pagado
INV/3415/2025,308,6,2025-09-22,2025-10-22,605.00,pagado
INV/3416/2024,257,1,2024-10-31,2024-11-30,145.20,pagado
INV/3416/2024,257,3,2024-10-31,2024-11-30,302.50,pendiente
INV/3416/2025,7,4,2025-03-25,2025-04-24,108.90,pagado
INV/3416/2025,7,5,2025-03-25,2025-04-24,96.80,pagado
INV/3416/2025,7,6,2025-03-25,2025-04-24,605.00,pagado
INV/3417/2024,463,2,2024-01-09,2024-02-08,121.00,vencido
INV/3417/2024,463,6,2024-01-09,2024-02-08,605.00,vencido
INV/3417/2025,478,2,2025-09-01,2025-10-01,121.00,pendiente
INV/3417/2025,478,6,2025-09-01,2025-10-01,605.00,pagado
INV/3418/2024,420,4,2024-02-07,2024-03-08,108.90,pagado
INV/3418/2024,420,5,2024-02-07,2024-03-08,96.80,pagado
INV/3418/2025,358,1,2025-11-10,2025-12-10,145.20,pagado
INV/3418/2025,358,2,2025-11-10,2025-12-10,121.00,pagado
INV/3418/2025,358,3,2025-11-10,2025-12-10,302.50,pendiente
INV/3418/2025,358,4,2025-11-10,2025-12-10,108.90,pendiente
INV/3418/2025,358,5,2025-11-10,2025-12-10,96.80,pagado
INV/3419/2024,293,1,2024-05-22,2024-06-21,145.20,pagado
INV/3419/2024,293,2,2024-05-22,2024-06-21,121.00,pagado
INV/3419/2024,293,3,2024-05-22,2024-06-21,302.50,pagado
INV/3419/2024,293,4,2024-05-22,2024-06-21,108.90,pagado
INV/3419/2024,293,5,2024-05-22,2024-06-21,96.80,pagado
INV/3419/2025,475,2,2025-04-30,2025-05-30,121.00,vencido
INV/342/2024,102,1,2024-12-30,2025-01-29,145.20,pagado
INV/342/2024,102,2,2024-12-30,2025-01-29,121.00,pagado
INV/342/2024,102,3,2024-12-30,2025-01-29,302.50,pagado
INV/342/2024,102,4,2024-12-30,2025-01-29,108.90,pagado
INV/342/2024,102,5,2024-12-30,2025-01-29,96.80,pagado
INV/342/2024,102,6,2024-12-30,2025-01-29,605.00,pagado
INV/342/2025,106,1,2025-10-31,2025-11-30,145.20,pagado
INV/342/2025,106,2,2025-10-31,2025-11-30,121.00,pagado
INV/342/2025,106,3,2025-10-31,2025-11-30,302.50,pendiente
INV/3420/2024,431,1,2024-09-30,2024-10-30,145.20,pendiente
INV/3420/2025,177,4,2025-02-06,2025-03-08,108.90,pagado
INV/3421/2024,292,3,2024-08-30,2024-09-29,302.50,vencido
INV/3421/2025,134,2,2025-07-31,2025-08-30,121.00,pendiente
INV/3421/2025,134,3,2025-07-31,2025-08-30,302.50,pagado
INV/3422/2024,323,2,2024-02-28,2024-03-29,121.00,pagado
INV/3422/2024,323,3,2024-02-28,2024-03-29,302.50,pagado
INV/3422/2025,369,4,2025-06-19,2025-07-19,108.90,pendiente
INV/3422/2025,369,6,2025-06-19,2025-07-19,605.00,pendiente
INV/3423/2024,148,1,2024-02-02,2024-03-03,145.20,pagado
INV/3423/2024,148,3,2024-02-02,2024-03-03,302.50,pagado
INV/3423/2024,148,4,2024-02-02,2024-03-03,108.90,pagado
INV/3423/2024,148,5,2024-02-02,2024-03-03,96.80,pagado
INV/3423/2024,148,6,2024-02-02,2024-03-03,605.00,pagado
INV/3423/2025,293,1,2025-10-02,2025-11-01,145.20,pendiente
INV/3423/2025,293,3,2025-10-02,2025-11-01,302.50,pendiente
INV/3423/2025,293,4,2025-10-02,2025-11-01,108.90,pagado
INV/3423/2025,293,5,2025-10-02,2025-11-01,96.80,pagado
INV/3424/2024,217,1,2024-06-24,2024-07-24,145.20,pagado
INV/3424/2024,217,3,2024-06-24,2024-07-24,302.50,pagado
INV/3424/2024,217,4,2024-06-24,2024-07-24,108.90,pagado
INV/3424/2024,217,5,2024-06-24,2024-07-24,96.80,vencido
INV/3424/2024,217,6,2024-06-24,2024-07-24,605.00,vencido
INV/3424/2025,421,1,2025-10-09,2025-11-08,145.20,pagado
INV/3424/2025,421,2,2025-10-09,2025-11-08,121.00,pagado
INV/3424/2025,421,3,2025-10-09,2025-11-08,302.50,pendiente
INV/3424/2025,421,4,2025-10-09,2025-11-08,108.90,pagado
INV/3425/2024,217,1,2024-01-29,2024-02-28,145.20,pagado
INV/3425/2024,217,2,2024-01-29,2024-02-28,121.00,pagado
INV/3425/2024,217,3,2024-01-29,2024-02-28,302.50,pagado
INV/3425/2024,217,5,2024-01-29,2024-02-28,96.80,pagado
INV/3425/2024,217,6,2024-01-29,2024-02-28,605.00,pagado
INV/3425/2025,381,2,2025-01-27,2025-02-26,121.00,pagado
INV/3425/2025,381,3,2025-01-27,2025-02-26,302.50,pendiente
INV/3425/2025,381,4,2025-01-27,2025-02-26,108.90,pagado
INV/3426/2024,230,3,2024-09-30,2024-10-30,302.50,pagado
INV/3426/2025,103,2,2025-08-29,2025-09-28,121.00,pagado
INV/3427/2024,413,5,2024-03-08,2024-04-07,96.80,pagado
INV/3427/2024,413,6,2024-03-08,2024-04-07,605.00,pagado
INV/3427/2025,294,1,2025-04-03,2025-05-03,145.20,pagado
INV/3427/2025,294,2,2025-04-03,2025-05-03,121.00,pagado
INV/3427/2025,294,3,2025-04-03,2025-05-03,302.50,pagado
INV/3427/2025,294,4,2025-04-03,2025-05-03,108.90,pendiente
INV/3427/2025,294,6,2025-04-03,2025-05-03,605.00,pagado
INV/3428/2024,23,4,2024-02-12,2024-03-13,108.90,pagado
INV/3428/2024,23,6,2024-02-12,2024-03-13,605.00,pagado
INV/3428/2025,257,2,2025-04-30,2025-05-30,121.00,vencido
INV/3429/2024,307,1,2024-02-16,2024-03-17,145.20,pagado
INV/3429/2024,307,2,2024-02-16,2024-03-17,121.00,pagado
INV/3429/2024,307,5,2024-02-16,2024-03-17,96.80,pendiente
INV/3429/2025,270,1,2025-06-05,2025-07-05,145.20,pagado
INV/3429/2025,270,2,2025-06-05,2025-07-05,121.00,pagado
INV/3429/2025,270,3,2025-06-05,2025-07-05,302.50,pagado
INV/3429/2025,270,4,2025-06-05,2025-07-05,108.90,pagado
INV/3429/2025,270,5,2025-06-05,2025-07-05,96.80,pendiente
INV/3429/2025,270,6,2025-06-05,2025-07-05,605.00,pagado
INV/343/2024,179,1,2024-05-13,2024-06-12,145.20,pagado
INV/343/2024,179,3,2024-05-13,2024-06-12,302.50,vencido
INV/343/2024,179,5,2024-05-13,2024-06-12,96.80,pagado
INV/343/2024,179,6,2024-05-13,2024-06-12,605.00,pagado
INV/343/2025,432,1,2025-05-07,2025-06-06,145.20,pagado
INV/343/2025,432,4,2025-05-07,2025-06-06,108.90,pagado
INV/343/2025,432,5,2025-05-07,2025-06-06,96.80,pagado
INV/343/2025,432,6,2025-05-07,2025-06-06,605.00,pagado
INV/3430/2024,471,2,2024-04-30,2024-05-30,121.00,pagado
INV/3430/2025,35,6,2025-09-11,2025-10-11,605.00,pagado
INV/3431/2024,258,3,2024-08-30,2024-09-29,302.50,pagado
INV/3431/2025,48,3,2025-05-30,2025-06-29,302.50,pagado
INV/3432/2024,391,2,2024-04-02,2024-05-02,121.00,pagado
INV/3432/2024,391,5,2024-04-02,2024-05-02,96.80,pagado
INV/3432/2025,409,1,2025-05-05,2025-06-04,145.20,pagado
INV/3432/2025,409,4,2025-05-05,2025-06-04,108.90,pagado
INV/3433/2024,98,3,2024-02-06,2024-03-07,302.50,pagado
INV/3433/2024,98,6,2024-02-06,2024-03-07,605.00,pendiente
INV/3433/2025,205,1,2025-10-08,2025-11-07,145.20,pagado
INV/3433/2025,205,2,2025-10-08,2025-11-07,121.00,pendiente
INV/3433/2025,205,3,2025-10-08,2025-11-07,302.50,pagado
INV/3433/2025,205,4,2025-10-08,2025-11-07,108.90,pagado
INV/3434/2024,230,4,2024-04-22,2024-05-22,108.90,pagado
INV/3434/2025,227,4,2025-12-22,2026-01-21,108.90,pagado
INV/3434/2025,227,6,2025-12-22,2026-01-21,605.00,pagado
INV/3435/2024,179,2,2024-12-18,2025-01-17,121.00,pagado
INV/3435/2024,179,3,2024-12-18,2025-01-17,302.50,pagado
INV/3435/2024,179,4,2024-12-18,2025-01-17,108.90,pagado
INV/3435/2024,179,6,2024-12-18,2025-01-17,605.00,pagado
INV/3435/2025,27,2,2025-11-19,2025-12-19,121.00,pagado
INV/3435/2025,27,3,2025-11-19,2025-12-19,302.50,pagado
INV/3435/2025,27,4,2025-11-19,2025-12-19,108.90,pendiente
INV/3436/2024,6,1,2024-10-16,2024-11-15,145.20,vencido
INV/3436/2024,6,2,2024-10-16,2024-11-15,121.00,pendiente
INV/3436/2024,6,3,2024-10-16,2024-11-15,302.50,vencido
INV/3436/2024,6,4,2024-10-16,2024-11-15,108.90,vencido
INV/3436/2024,6,5,2024-10-16,2024-11-15,96.80,pagado
INV/3436/2025,462,1,2025-11-10,2025-12-10,145.20,pagado
INV/3436/2025,462,4,2025-11-10,2025-12-10,108.90,pagado
INV/3437/2024,338,2,2024-08-30,2024-09-29,121.00,pagado
INV/3437/2025,21,1,2025-06-30,2025-07-30,145.20,pendiente
INV/3437/2025,21,2,2025-06-30,2025-07-30,121.00,pendiente
INV/3438/2024,196,1,2024-05-31,2024-06-30,145.20,pagado
INV/3438/2024,196,2,2024-05-31,2024-06-30,121.00,pagado
INV/3438/2025,317,2,2025-10-31,2025-11-30,121.00,pendiente
INV/3438/2025,317,3,2025-10-31,2025-11-30,302.50,pagado
INV/3439/2024,363,2,2024-09-20,2024-10-20,121.00,pagado
INV/3439/2024,363,3,2024-09-20,2024-10-20,302.50,pagado
INV/3439/2024,363,6,2024-09-20,2024-10-20,605.00,pagado
INV/3439/2025,53,1,2025-09-29,2025-10-29,145.20,pagado
INV/3439/2025,53,2,2025-09-29,2025-10-29,121.00,pendiente
INV/3439/2025,53,3,2025-09-29,2025-10-29,302.50,pagado
INV/3439/2025,53,4,2025-09-29,2025-10-29,108.90,pagado
INV/3439/2025,53,5,2025-09-29,2025-10-29,96.80,pendiente
INV/3439/2025,53,6,2025-09-29,2025-10-29,605.00,pagado
INV/344/2024,417,1,2024-07-26,2024-08-25,145.20,pagado
INV/344/2024,417,2,2024-07-26,2024-08-25,121.00,pendiente
INV/344/2024,417,3,2024-07-26,2024-08-25,302.50,pagado
INV/344/2024,417,5,2024-07-26,2024-08-25,96.80,pagado
INV/344/2025,352,1,2025-08-27,2025-09-26,145.20,pendiente
INV/344/2025,352,4,2025-08-27,2025-09-26,108.90,pagado
INV/344/2025,352,5,2025-08-27,2025-09-26,96.80,pagado
INV/344/2025,352,6,2025-08-27,2025-09-26,605.00,pagado
INV/3440/2024,226,1,2024-12-31,2025-01-30,145.20,pagado
INV/3440/2024,226,2,2024-12-31,2025-01-30,121.00,pagado
INV/3440/2024,226,3,2024-12-31,2025-01-30,302.50,pagado
INV/3440/2024,226,4,2024-12-31,2025-01-30,108.90,pagado
INV/3440/2024,226,5,2024-12-31,2025-01-30,96.80,pagado
INV/3440/2024,226,6,2024-12-31,2025-01-30,605.00,pagado
INV/3440/2025,234,1,2025-03-31,2025-04-30,145.20,vencido
INV/3440/2025,234,2,2025-03-31,2025-04-30,121.00,vencido
INV/3441/2024,15,1,2024-01-24,2024-02-23,145.20,pendiente
INV/3441/2024,15,2,2024-01-24,2024-02-23,121.00,pagado
INV/3441/2024,15,5,2024-01-24,2024-02-23,96.80,vencido
INV/3441/2025,19,2,2025-03-05,2025-04-04,121.00,pagado
INV/3441/2025,19,4,2025-03-05,2025-04-04,108.90,pagado
INV/3442/2024,326,2,2024-09-09,2024-10-09,121.00,vencido
INV/3442/2024,326,3,2024-09-09,2024-10-09,302.50,pagado
INV/3442/2024,326,4,2024-09-09,2024-10-09,108.90,pagado
INV/3442/2025,465,1,2025-10-01,2025-10-31,145.20,pagado
INV/3442/2025,465,6,2025-10-01,2025-10-31,605.00,pendiente
INV/3443/2024,353,1,2024-11-29,2024-12-29,145.20,vencido
INV/3443/2024,353,3,2024-11-29,2024-12-29,302.50,vencido
INV/3443/2025,272,1,2025-02-28,2025-03-30,145.20,vencido
INV/3443/2025,272,3,2025-02-28,2025-03-30,302.50,pagado
INV/3444/2024,478,1,2024-08-27,2024-09-26,145.20,pagado
INV/3444/2024,478,2,2024-08-27,2024-09-26,121.00,pagado
INV/3444/2024,478,3,2024-08-27,2024-09-26,302.50,pagado
INV/3444/2024,478,5,2024-08-27,2024-09-26,96.80,vencido
INV/3444/2025,433,1,2025-12-11,2026-01-10,145.20,pendiente
INV/3444/2025,433,2,2025-12-11,2026-01-10,121.00,pagado
INV/3444/2025,433,3,2025-12-11,2026-01-10,302.50,pagado
INV/3444/2025,433,4,2025-12-11,2026-01-10,108.90,pagado
INV/3445/2024,447,4,2024-03-22,2024-04-21,108.90,vencido
INV/3445/2024,447,6,2024-03-22,2024-04-21,605.00,pagado
INV/3445/2025,464,1,2025-06-30,2025-07-30,145.20,pagado
INV/3446/2024,376,3,2024-07-16,2024-08-15,302.50,pagado
INV/3446/2024,376,4,2024-07-16,2024-08-15,108.90,pagado
INV/3446/2025,320,5,2025-03-27,2025-04-26,96.80,pagado
INV/3447/2024,332,2,2024-09-30,2024-10-30,121.00,pagado
INV/3447/2025,180,3,2025-12-31,2026-01-30,302.50,pagado
INV/3448/2024,217,2,2024-05-27,2024-06-26,121.00,pagado
INV/3448/2024,217,4,2024-05-27,2024-06-26,108.90,pagado
INV/3448/2024,217,6,2024-05-27,2024-06-26,605.00,pagado
INV/3448/2025,465,1,2025-01-14,2025-02-13,145.20,pagado
INV/3448/2025,465,5,2025-01-14,2025-02-13,96.80,pagado
INV/3448/2025,465,6,2025-01-14,2025-02-13,605.00,pagado
INV/3449/2024,450,6,2024-04-11,2024-05-11,605.00,pagado
INV/3449/2025,30,2,2025-10-31,2025-11-30,121.00,pagado
INV/3449/2025,30,3,2025-10-31,2025-11-30,302.50,pagado
INV/345/2024,364,2,2024-01-15,2024-02-14,121.00,pagado
INV/345/2024,364,6,2024-01-15,2024-02-14,605.00,pagado
INV/345/2025,428,3,2025-07-10,2025-08-09,302.50,pagado
INV/345/2025,428,4,2025-07-10,2025-08-09,108.90,pendiente
